IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ISR,Israel,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPISR2018,ISR_2018_HES_v01_M_v01_A_LIS,,12.81,,,,,,12.81,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPMDA2018,MDA_2018_CBGC_v01_M,,13.09,,,,,,13.09,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,TGO,Togo,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPTGO2018,TGO_2018_EHCVM_v01_M,,13.68,,,,,,13.68,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,BEN,Benin,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPBEN2018,BEN_2018_EHCVM_v01_M,,14.29,,,,,,14.29,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,POL,Poland,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPPOL2018,POL_2018_HBS_v01_M,,14.35,,,,,,14.35,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,NGA,Nigeria,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPNGA2018,NGA_2018_GHSP-W4_v01_M,,15.79,,,,,,15.79,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPSLE2018,SLE_2018_SLISH_v01_M,,16.4,,,,,,16.4,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPIRN2018,IRN_2018_HIES_v01_M,,17,,,,,,17,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPTHA2018,THA_2018_SES_v01_M,,2.04,,,,,,2.04,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MLI,Mali,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPMLI2018,MLI_2018_EMOP_v01_M,,2.06,,,,,,2.06,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPGBR2018,GBR_2018_LCFS_v01_M,,2.27,,,,,,2.27,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,MEX,Mexico,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPMEX2018,MEX_2018_ENIGH_v01_M,,2.51,,,,,,2.51,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPKAZ2018,KAZ_2018_HBS_v01_M,,2.61,,,,,,2.61,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BGR,Bulgaria,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPBGR2018,BGR_2018_HBS_v01_M,,21.28,,,,,,21.28,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,CHN,China,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPCHN2018,CHN_2018_CHIP_v01_M_v01_A_LIS,,24.33,,,,,,24.33,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GEO,Georgia,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPGEO2018,GEO_2018_HIES_v01_M,,29.99,,,,,,29.99,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,SLV,El Salvador,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPSLV2018,SLV_2018_EHPM_v01_M,,3.41,,,,,,3.41,,,EN,2023-04-11T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,ETH,Ethiopia,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPETH2018,ETH_2018_ESS_v02_M,,3.48,,,,,,3.48,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SVN,Slovenia,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPSVN2018,SVN_2018_HBS_v01_M,,3.69,,,,,,3.69,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CZE,Czechia,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPCZE2018,CZE_2018_HBS_v01_M,,3.85,,,,,,3.85,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,AGO,Angola,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPAGO2018,AGO_2018_IDREA_v01_M,,35.53,,,,,,35.53,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPBOL2018,BOL_2018_EH_v01_M,,4.26,,,,,,4.26,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TUR,Türkiye,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPTUR2018,TUR_2018_HBS_v01_M,,4.3,,,,,,4.3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPTZA2018,TZA_2018_HBS_v01_M_v01_A_SSAPOV,,4.3,,,,,,4.3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,USA,United States of America,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPUSA2018,USA_2018_CES_v01_M_v01_A_PUMD,,4.51,,,,,,4.51,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPIDN2018,IDN_2018_SUSENAS_v01_M,,4.74,,,,,,4.74,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPGNB2018,GNB_2018_EHCVM_v01_M,,5.05,,,,,,5.05,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPPAK2018,PAK_2018_HIES_v01_M,,5.39,,,,,,5.39,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,BLZ,Belize,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPBLZ2018,BLZ_2018_HBS_2018_v01_M,,6.2,,,,,,6.2,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPJOR2018,JOR_2018_XXX_v01_M,,6.36,,,,,,6.36,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,NER,Niger,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPNER2018,NER_2018_EHCVM_v01_M,,6.52,,,,,,6.52,,,EN,2023-04-11T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,SEN,Senegal,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPSEN2018,SEN_2018_EHCVM_v01_M,,6.86,,,,,,6.86,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ESP,Spain,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPESP2018,ESP_2018_HBS_v01_M,,7.06,,,,,,7.06,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPMNG2018,MNG_2018_HSES_v01_M,,7.18,,,,,,7.18,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CRI,Costa Rica,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPCRI2018,CRI_2018_ENIG_v01_M,,7.41,,,,,,7.41,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,UKR,Ukraine,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPUKR2018,UKR_2018_HLCS_v01_M,,7.78,,,,,,7.78,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPDOM2018,DOM_2018_ENGIH_v01_M,,8.17,,,,,,8.17,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPCIV2018,CIV_2018_EHCVM_v01_M,,8.33,,,,,,8.33,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPBFA2018,BFA_2018_EHCVM_v01_M,,8.37,,,,,,8.37,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPMKD2018,MKD_2018_HBS_v01_M_v01_A_ECAPOV,,8.41,,,,,,8.41,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SRB,Serbia,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPSRB2018,SRB_2018_HBS_v01_M_v01_A_ECAPOV,,8.97,,,,,,8.97,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,PER,Peru,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPPER2018,PER_2018_ENAHO_v01_M,,9.21,,,,,,9.21,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,TCD,Chad,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPTCD2018,TCD_2018_ECOSIT4_v01_M,,9.3,,,,,,9.3,,,EN,2023-04-11T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,JPN,Japan,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPJPN2018,JPN_2018_FIES_v01_M,,9.7,,,,,,9.7,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TJK,Tajikistan,Year,2018,true,Residence Area Type,Total,TOTL,,,,,,,FPTJK2018,TJK_2018_HBS_v01_M,,9.8,,,,,,9.8,,,EN,2023-04-03T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2018,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2018,BLR_2018_SHLSS_v01_M,,9.99,,,,,,9.99,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPSOM2017,SOM_2017_HFS_v01_M_v01_A_SSAPOV,,0.13,,,,,,0.13,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPQAT2017,QAT_2017_HIES_v01_M,,1.3,,,,,,1.3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPDJI2017,DJI_2017_EDAM_v01_M,,1.47,,,,,,1.47,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MLI,Mali,Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPMLI2017,MLI_2017_EMOP_v01_M,,1.51,,,,,,1.51,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2017,BLR_2017_SHLSS_v01_M,,10.2,,,,,,10.2,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,HUN,Hungary,Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPHUN2017,HUN_2017_HBS_v01_M,,11.61,,,,,,11.61,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,BRA,Brazil,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPBRA2017,BRA_2017_POF_v01_M,,11.81,,,,,,11.81,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPZWE2017,ZWE_2017_PICES_v01_M,,11.82,,,,,,11.82,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ISR,Israel,Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPISR2017,ISR_2017_HES_v01_M_v01_A_LIS,,11.84,,,,,,11.84,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPMMR2017,MMR_2017_MLCS_v01_M,,12.71,,,,,,12.71,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPKOR2017,KOR_2017_HIES_v01_M,,13.21,,,,,,13.21,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,POL,Poland,Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPPOL2017,POL_2017_HBS_v01_M,,15.51,,,,,,15.51,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPMDA2017,MDA_2017_CBGC_v01_M,,16.29,,,,,,16.29,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2017,false,Residence Area Type,Total,TOTL,,,,,,,FPIRN2017,IRN_2017_HIES_v01_M,,16.86,,,,,,16.86,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IND,India,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPIND2017,IND_2017_NSS_v01_M,,17.46,,,,,,17.46,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2017,true,Residence Area Type,Total,TOTL,,,,,,,FPIRQ2017,IRQ_2017_SWIFT_v01_M,,19.57,,,,,,19.57,,,EN,2023-04-02T22:00:00.000Z
